date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2021-04-18 06:00:00,29,23,0.0,6.0,6,42,11:35 AM,No moonset,07:00 AM,07:08 PM,23,30,30,27,13,85,80,1.6,1011,27,9,112,9,singapore
2021-04-18 09:00:00,29,23,0.0,6.0,6,42,11:35 AM,No moonset,07:00 AM,07:08 PM,23,31,31,28,15,83,76,3.3,1012,28,7,314,9,singapore
2021-04-18 12:00:00,29,23,0.0,6.0,6,42,11:35 AM,No moonset,07:00 AM,07:08 PM,23,32,32,29,24,74,70,4.0,1013,29,7,272,13,singapore
2021-04-18 15:00:00,29,23,0.0,6.0,6,42,11:35 AM,No moonset,07:00 AM,07:08 PM,23,31,31,27,33,68,77,3.8,1010,27,8,252,19,singapore
2021-04-18 18:00:00,29,23,0.0,6.0,6,42,11:35 AM,No moonset,07:00 AM,07:08 PM,23,29,29,26,14,64,78,0.3,1009,26,9,259,10,singapore
2021-04-18 21:00:00,29,23,0.0,6.0,6,42,11:35 AM,No moonset,07:00 AM,07:08 PM,23,26,26,23,6,50,77,0.2,1010,23,10,258,4,singapore
2021-04-19 00:00:00,30,28,0.0,8.9,7,50,12:26 PM,12:04 AM,06:59 AM,07:08 PM,22,31,31,28,2,43,71,0.0,1012,28,10,17,2,singapore
2021-04-19 03:00:00,30,28,0.0,8.9,7,50,12:26 PM,12:04 AM,06:59 AM,07:08 PM,23,31,31,28,4,38,73,0.0,1010,28,10,68,3,singapore
2021-04-19 06:00:00,30,28,0.0,8.9,7,50,12:26 PM,12:04 AM,06:59 AM,07:08 PM,23,31,31,28,6,30,74,0.0,1010,28,10,189,4,singapore
2021-04-19 09:00:00,30,28,0.0,8.9,7,50,12:26 PM,12:04 AM,06:59 AM,07:08 PM,23,32,32,28,12,40,72,0.0,1012,28,10,231,9,singapore
2021-04-19 12:00:00,30,28,0.0,8.9,7,50,12:26 PM,12:04 AM,06:59 AM,07:08 PM,23,33,33,30,15,45,66,0.4,1011,30,10,246,12,singapore
2021-04-19 15:00:00,30,28,0.0,8.9,7,50,12:26 PM,12:04 AM,06:59 AM,07:08 PM,23,33,33,29,21,81,68,1.0,1009,29,9,249,15,singapore
2021-04-19 18:00:00,30,28,0.0,8.9,7,50,12:26 PM,12:04 AM,06:59 AM,07:08 PM,23,34,34,29,17,79,70,0.5,1008,29,9,245,13,singapore
2021-04-19 21:00:00,30,28,0.0,8.9,7,50,12:26 PM,12:04 AM,06:59 AM,07:08 PM,24,33,33,29,7,59,72,0.4,1010,29,9,244,5,singapore
2021-04-20 00:00:00,31,28,0.0,8.9,7,57,01:19 PM,12:56 AM,06:59 AM,07:08 PM,23,32,32,28,8,23,73,0.0,1010,28,10,307,6,singapore
2021-04-20 03:00:00,31,28,0.0,8.9,7,57,01:19 PM,12:56 AM,06:59 AM,07:08 PM,23,31,31,28,7,19,74,0.0,1009,28,10,339,5,singapore
2021-04-20 06:00:00,31,28,0.0,8.9,7,57,01:19 PM,12:56 AM,06:59 AM,07:08 PM,23,31,31,28,7,17,75,0.0,1010,28,10,311,5,singapore
2021-04-20 09:00:00,31,28,0.0,8.9,7,57,01:19 PM,12:56 AM,06:59 AM,07:08 PM,23,32,32,28,9,37,71,0.0,1011,28,10,281,8,singapore
2021-04-20 12:00:00,31,28,0.0,8.9,7,57,01:19 PM,12:56 AM,06:59 AM,07:08 PM,23,34,34,30,17,76,64,0.1,1011,30,10,252,14,singapore
2021-04-20 15:00:00,31,28,0.0,8.9,7,57,01:19 PM,12:56 AM,06:59 AM,07:08 PM,23,35,35,31,22,63,62,0.1,1008,31,10,245,17,singapore
2021-04-20 18:00:00,31,28,0.0,8.9,7,57,01:19 PM,12:56 AM,06:59 AM,07:08 PM,23,35,35,30,18,12,65,0.0,1008,30,10,268,14,singapore
2021-04-20 21:00:00,31,28,0.0,8.9,7,57,01:19 PM,12:56 AM,06:59 AM,07:08 PM,24,34,34,29,10,36,73,0.0,1009,29,10,231,7,singapore
2021-04-21 00:00:00,30,28,0.0,6.2,7,65,02:11 PM,01:49 AM,06:59 AM,07:08 PM,23,33,33,29,4,22,71,0.0,1011,29,10,166,3,singapore
2021-04-21 03:00:00,30,28,0.0,6.2,7,65,02:11 PM,01:49 AM,06:59 AM,07:08 PM,24,33,33,29,5,12,73,0.0,1009,29,10,119,4,singapore
2021-04-21 06:00:00,30,28,0.0,6.2,7,65,02:11 PM,01:49 AM,06:59 AM,07:08 PM,24,32,32,28,7,37,76,0.1,1009,28,10,130,5,singapore
2021-04-21 09:00:00,30,28,0.0,6.2,7,65,02:11 PM,01:49 AM,06:59 AM,07:08 PM,24,33,33,29,8,81,72,0.6,1011,29,9,167,6,singapore
2021-04-21 12:00:00,30,28,0.0,6.2,7,65,02:11 PM,01:49 AM,06:59 AM,07:08 PM,23,35,35,30,10,81,65,1.2,1011,30,9,194,8,singapore
2021-04-21 15:00:00,30,28,0.0,6.2,7,65,02:11 PM,01:49 AM,06:59 AM,07:08 PM,23,35,35,30,15,75,66,1.4,1008,30,9,215,11,singapore
2021-04-21 18:00:00,30,28,0.0,6.2,7,65,02:11 PM,01:49 AM,06:59 AM,07:08 PM,23,34,34,30,9,83,69,1.7,1008,30,9,209,6,singapore
2021-04-21 21:00:00,30,28,0.0,6.2,7,65,02:11 PM,01:49 AM,06:59 AM,07:08 PM,24,34,34,29,2,87,72,1.5,1010,29,9,157,1,singapore
2021-04-22 00:00:00,30,28,0.0,8.9,7,72,03:04 PM,02:40 AM,06:59 AM,07:08 PM,24,34,34,29,7,61,75,0.1,1010,29,10,136,5,singapore
2021-04-22 03:00:00,30,28,0.0,8.9,7,72,03:04 PM,02:40 AM,06:59 AM,07:08 PM,24,33,33,28,4,35,77,0.6,1009,28,10,164,3,singapore
2021-04-22 06:00:00,30,28,0.0,8.9,7,72,03:04 PM,02:40 AM,06:59 AM,07:08 PM,24,32,32,28,4,60,79,1.2,1009,28,9,196,3,singapore
2021-04-22 09:00:00,30,28,0.0,8.9,7,72,03:04 PM,02:40 AM,06:59 AM,07:08 PM,23,33,33,29,8,41,73,0.2,1010,29,10,210,6,singapore
2021-04-22 12:00:00,30,28,0.0,8.9,7,72,03:04 PM,02:40 AM,06:59 AM,07:08 PM,23,34,34,30,13,66,67,0.3,1010,30,9,231,10,singapore
2021-04-22 15:00:00,30,28,0.0,8.9,7,72,03:04 PM,02:40 AM,06:59 AM,07:08 PM,23,34,34,30,21,43,69,0.9,1008,30,9,240,15,singapore
2021-04-22 18:00:00,30,28,0.0,8.9,7,72,03:04 PM,02:40 AM,06:59 AM,07:08 PM,23,33,33,29,21,87,71,2.3,1008,29,8,230,13,singapore
2021-04-22 21:00:00,30,28,0.0,8.9,7,72,03:04 PM,02:40 AM,06:59 AM,07:08 PM,23,32,32,28,18,86,74,1.6,1010,28,9,212,11,singapore
2021-04-23 00:00:00,27,25,0.0,7.6,6,80,03:55 PM,03:31 AM,06:58 AM,07:08 PM,23,30,30,27,20,78,79,2.2,1011,27,9,271,12,singapore
2021-04-23 03:00:00,27,25,0.0,7.6,6,80,03:55 PM,03:31 AM,06:58 AM,07:08 PM,23,29,29,26,32,100,83,4.8,1010,26,7,295,17,singapore
2021-04-23 06:00:00,27,25,0.0,7.6,6,80,03:55 PM,03:31 AM,06:58 AM,07:08 PM,23,29,29,26,44,94,87,7.6,1010,26,6,283,23,singapore
2021-04-23 09:00:00,27,25,0.0,7.6,6,80,03:55 PM,03:31 AM,06:58 AM,07:08 PM,23,28,28,25,49,84,90,13.7,1011,25,4,264,26,singapore
2021-04-23 12:00:00,27,25,0.0,7.6,6,80,03:55 PM,03:31 AM,06:58 AM,07:08 PM,23,28,28,26,26,81,84,13.4,1011,26,6,236,19,singapore
2021-04-23 15:00:00,27,25,0.0,7.6,6,80,03:55 PM,03:31 AM,06:58 AM,07:08 PM,22,29,29,27,20,64,76,9.3,1009,27,7,226,14,singapore
2021-04-23 18:00:00,27,25,0.0,7.6,6,80,03:55 PM,03:31 AM,06:58 AM,07:08 PM,22,30,30,27,21,48,73,0.0,1009,27,10,224,14,singapore
2021-04-23 21:00:00,27,25,0.0,7.6,6,80,03:55 PM,03:31 AM,06:58 AM,07:08 PM,22,28,28,26,15,47,73,0.0,1010,26,10,227,10,singapore
2021-04-24 00:00:00,30,27,0.0,7.6,7,87,04:46 PM,04:21 AM,06:58 AM,07:07 PM,23,31,31,28,15,24,76,0.0,1011,28,10,264,11,singapore
2021-04-24 03:00:00,30,27,0.0,7.6,7,87,04:46 PM,04:21 AM,06:58 AM,07:07 PM,23,31,31,28,18,45,77,0.1,1009,28,10,252,13,singapore
2021-04-24 06:00:00,30,27,0.0,7.6,7,87,04:46 PM,04:21 AM,06:58 AM,07:07 PM,23,30,30,27,23,85,78,0.2,1010,27,9,246,15,singapore
2021-04-24 09:00:00,30,27,0.0,7.6,7,87,04:46 PM,04:21 AM,06:58 AM,07:07 PM,23,31,31,28,20,85,74,0.3,1011,28,9,237,15,singapore
2021-04-24 12:00:00,30,27,0.0,7.6,7,87,04:46 PM,04:21 AM,06:58 AM,07:07 PM,22,33,33,29,19,79,65,0.2,1011,29,9,236,16,singapore
2021-04-24 15:00:00,30,27,0.0,7.6,7,87,04:46 PM,04:21 AM,06:58 AM,07:07 PM,22,33,33,30,21,61,64,0.1,1008,30,9,235,17,singapore
2021-04-24 18:00:00,30,27,0.0,7.6,7,87,04:46 PM,04:21 AM,06:58 AM,07:07 PM,22,33,33,29,18,23,66,0.0,1008,29,10,221,13,singapore
2021-04-24 21:00:00,30,27,0.0,7.6,7,87,04:46 PM,04:21 AM,06:58 AM,07:07 PM,23,32,32,29,14,25,72,0.0,1010,29,10,180,10,singapore
2021-04-25 00:00:00,30,28,0.0,8.9,6,95,05:38 PM,05:11 AM,06:58 AM,07:07 PM,24,33,33,28,13,73,78,0.6,1010,28,9,123,9,singapore
2021-04-25 03:00:00,30,28,0.0,8.9,6,95,05:38 PM,05:11 AM,06:58 AM,07:07 PM,24,32,32,28,12,79,79,0.7,1009,28,9,114,8,singapore
2021-04-25 06:00:00,30,28,0.0,8.9,6,95,05:38 PM,05:11 AM,06:58 AM,07:07 PM,24,32,32,28,10,75,77,1.6,1009,28,8,148,6,singapore
2021-04-25 09:00:00,30,28,0.0,8.9,6,95,05:38 PM,05:11 AM,06:58 AM,07:07 PM,23,32,32,28,11,67,73,2.5,1011,28,8,194,7,singapore
2021-04-25 12:00:00,30,28,0.0,8.9,6,95,05:38 PM,05:11 AM,06:58 AM,07:07 PM,23,34,34,30,13,65,67,0.3,1011,30,9,221,10,singapore
2021-04-25 15:00:00,30,28,0.0,8.9,6,95,05:38 PM,05:11 AM,06:58 AM,07:07 PM,23,34,34,30,16,51,67,0.1,1009,30,10,237,12,singapore
2021-04-25 18:00:00,30,28,0.0,8.9,6,95,05:38 PM,05:11 AM,06:58 AM,07:07 PM,23,33,33,29,12,59,71,0.2,1008,29,9,221,9,singapore
2021-04-25 21:00:00,30,28,0.0,8.9,6,95,05:38 PM,05:11 AM,06:58 AM,07:07 PM,23,33,33,29,8,25,72,0.0,1010,29,10,183,6,singapore
2021-04-26 00:00:00,30,28,0.0,10.3,7,100,06:30 PM,06:02 AM,06:58 AM,07:07 PM,24,33,33,29,7,16,74,0.0,1010,29,10,154,5,singapore
2021-04-26 03:00:00,30,28,0.0,10.3,7,100,06:30 PM,06:02 AM,06:58 AM,07:07 PM,24,33,33,29,3,34,75,0.1,1009,29,10,176,2,singapore
2021-04-26 06:00:00,30,28,0.0,10.3,7,100,06:30 PM,06:02 AM,06:58 AM,07:07 PM,24,32,32,28,4,76,76,0.8,1009,28,9,165,3,singapore
2021-04-26 09:00:00,30,28,0.0,10.3,7,100,06:30 PM,06:02 AM,06:58 AM,07:07 PM,23,33,33,29,6,83,73,1.4,1010,29,9,115,4,singapore
2021-04-26 12:00:00,30,28,0.0,10.3,7,100,06:30 PM,06:02 AM,06:58 AM,07:07 PM,23,34,34,30,6,55,67,0.6,1010,30,9,124,4,singapore
2021-04-26 15:00:00,30,28,0.0,10.3,7,100,06:30 PM,06:02 AM,06:58 AM,07:07 PM,23,34,34,30,11,34,68,0.2,1008,30,10,136,8,singapore
2021-04-26 18:00:00,30,28,0.0,10.3,7,100,06:30 PM,06:02 AM,06:58 AM,07:07 PM,23,33,33,29,15,59,71,0.4,1008,29,10,123,11,singapore
2021-04-26 21:00:00,30,28,0.0,10.3,7,100,06:30 PM,06:02 AM,06:58 AM,07:07 PM,23,32,32,28,13,57,74,0.0,1010,28,10,115,9,singapore
2021-04-27 00:00:00,30,27,0.0,6.2,6,100,07:26 PM,06:54 AM,06:58 AM,07:07 PM,24,32,32,28,5,77,76,1.1,1011,28,9,140,3,singapore
2021-04-27 03:00:00,30,27,0.0,6.2,6,100,07:26 PM,06:54 AM,06:58 AM,07:07 PM,24,31,31,27,5,81,80,2.9,1009,27,8,192,3,singapore
2021-04-27 06:00:00,30,27,0.0,6.2,6,100,07:26 PM,06:54 AM,06:58 AM,07:07 PM,23,30,30,27,9,77,81,3.7,1010,27,7,282,5,singapore
2021-04-27 09:00:00,30,27,0.0,6.2,6,100,07:26 PM,06:54 AM,06:58 AM,07:07 PM,23,31,31,28,10,79,77,2.6,1011,28,8,274,6,singapore
2021-04-27 12:00:00,30,27,0.0,6.2,6,100,07:26 PM,06:54 AM,06:58 AM,07:07 PM,23,33,33,29,9,75,69,0.9,1011,29,9,229,6,singapore
2021-04-27 15:00:00,30,27,0.0,6.2,6,100,07:26 PM,06:54 AM,06:58 AM,07:07 PM,23,34,34,30,12,78,68,1.3,1009,30,10,203,8,singapore
2021-04-27 18:00:00,30,27,0.0,6.2,6,100,07:26 PM,06:54 AM,06:58 AM,07:07 PM,24,33,33,29,7,80,72,1.5,1009,29,10,186,5,singapore
2021-04-27 21:00:00,30,27,0.0,6.2,6,100,07:26 PM,06:54 AM,06:58 AM,07:07 PM,24,33,33,29,8,72,74,1.0,1011,29,9,150,5,singapore
2021-04-28 00:00:00,30,27,0.0,6.3,6,83,08:23 PM,07:50 AM,06:57 AM,07:07 PM,24,33,33,29,7,33,75,0.1,1011,29,10,74,6,singapore
2021-04-28 03:00:00,30,27,0.0,6.3,6,83,08:23 PM,07:50 AM,06:57 AM,07:07 PM,24,32,32,28,6,73,78,0.8,1010,28,9,63,4,singapore
2021-04-28 06:00:00,30,27,0.0,6.3,6,83,08:23 PM,07:50 AM,06:57 AM,07:07 PM,24,31,31,27,6,77,80,2.8,1011,27,8,58,4,singapore
2021-04-28 09:00:00,30,27,0.0,6.3,6,83,08:23 PM,07:50 AM,06:57 AM,07:07 PM,23,32,32,28,6,75,75,2.9,1012,28,8,46,4,singapore
2021-04-28 12:00:00,30,27,0.0,6.3,6,83,08:23 PM,07:50 AM,06:57 AM,07:07 PM,23,34,34,30,6,75,67,1.0,1012,30,9,101,5,singapore
2021-04-28 15:00:00,30,27,0.0,6.3,6,83,08:23 PM,07:50 AM,06:57 AM,07:07 PM,23,34,34,30,7,83,66,1.6,1010,30,9,117,5,singapore
2021-04-28 18:00:00,30,27,0.0,6.3,6,83,08:23 PM,07:50 AM,06:57 AM,07:07 PM,23,34,34,30,8,82,67,0.8,1009,30,9,93,6,singapore
2021-04-28 21:00:00,30,27,0.0,6.3,6,83,08:23 PM,07:50 AM,06:57 AM,07:07 PM,23,32,32,29,14,61,73,0.7,1011,29,9,70,10,singapore
2021-04-29 00:00:00,30,28,0.0,10.3,7,75,09:25 PM,08:49 AM,06:57 AM,07:07 PM,23,32,32,28,6,19,73,0.0,1011,28,10,76,5,singapore
2021-04-29 03:00:00,30,28,0.0,10.3,7,75,09:25 PM,08:49 AM,06:57 AM,07:07 PM,23,32,32,28,5,19,75,0.0,1010,28,10,139,4,singapore
2021-04-29 06:00:00,30,28,0.0,10.3,7,75,09:25 PM,08:49 AM,06:57 AM,07:07 PM,23,31,31,28,4,13,77,0.0,1011,28,10,310,3,singapore
2021-04-29 09:00:00,30,28,0.0,10.3,7,75,09:25 PM,08:49 AM,06:57 AM,07:07 PM,23,32,32,28,3,16,74,0.0,1012,28,10,252,3,singapore
2021-04-29 12:00:00,30,28,0.0,10.3,7,75,09:25 PM,08:49 AM,06:57 AM,07:07 PM,23,34,34,30,3,18,67,0.0,1012,30,10,128,3,singapore
2021-04-29 15:00:00,30,28,0.0,10.3,7,75,09:25 PM,08:49 AM,06:57 AM,07:07 PM,23,34,34,30,8,42,67,0.2,1009,30,10,134,7,singapore
2021-04-29 18:00:00,30,28,0.0,10.3,7,75,09:25 PM,08:49 AM,06:57 AM,07:07 PM,23,33,33,29,14,73,70,0.4,1009,29,9,101,10,singapore
2021-04-29 21:00:00,30,28,0.0,10.3,7,75,09:25 PM,08:49 AM,06:57 AM,07:07 PM,23,32,32,28,16,52,73,0.1,1011,28,10,75,11,singapore
2021-04-30 00:00:00,30,28,0.0,7.6,7,67,10:27 PM,09:50 AM,06:57 AM,07:07 PM,23,32,32,28,12,21,74,0.0,1011,28,10,82,8,singapore
2021-04-30 03:00:00,30,28,0.0,7.6,7,67,10:27 PM,09:50 AM,06:57 AM,07:07 PM,23,31,31,28,11,27,76,0.0,1010,28,10,73,8,singapore
2021-04-30 06:00:00,30,28,0.0,7.6,7,67,10:27 PM,09:50 AM,06:57 AM,07:07 PM,23,31,31,28,9,25,77,0.0,1010,28,10,62,6,singapore
2021-04-30 09:00:00,30,28,0.0,7.6,7,67,10:27 PM,09:50 AM,06:57 AM,07:07 PM,23,32,32,28,6,44,73,0.0,1011,28,10,68,5,singapore
2021-04-30 12:00:00,30,28,0.0,7.6,7,67,10:27 PM,09:50 AM,06:57 AM,07:07 PM,23,34,34,30,8,85,67,0.5,1011,30,10,109,6,singapore
2021-04-30 15:00:00,30,28,0.0,7.6,7,67,10:27 PM,09:50 AM,06:57 AM,07:07 PM,23,34,34,30,10,79,68,1.4,1009,30,9,194,7,singapore
2021-04-30 18:00:00,30,28,0.0,7.6,7,67,10:27 PM,09:50 AM,06:57 AM,07:07 PM,23,33,33,29,10,76,71,1.7,1009,29,9,243,8,singapore
2021-04-30 21:00:00,30,28,0.0,7.6,7,67,10:27 PM,09:50 AM,06:57 AM,07:07 PM,23,32,32,28,6,64,75,1.3,1011,28,9,296,4,singapore
2021-05-01 00:00:00,30,27,0.0,11.6,7,65,11:30 PM,10:52 AM,06:57 AM,07:07 PM,24,32,32,28,7,20,77,0.0,1011,28,10,27,5,singapore
2021-05-01 03:00:00,30,27,0.0,11.6,7,65,11:30 PM,10:52 AM,06:57 AM,07:07 PM,24,32,32,28,5,7,78,0.0,1010,28,10,134,4,singapore
2021-05-01 06:00:00,30,27,0.0,11.6,7,65,11:30 PM,10:52 AM,06:57 AM,07:07 PM,24,32,32,28,4,9,79,0.0,1010,28,10,250,3,singapore
2021-05-01 09:00:00,30,27,0.0,11.6,7,65,11:30 PM,10:52 AM,06:57 AM,07:07 PM,23,32,32,28,3,16,75,0.0,1011,28,10,55,3,singapore
2021-05-01 12:00:00,30,27,0.0,11.6,7,65,11:30 PM,10:52 AM,06:57 AM,07:07 PM,23,34,34,30,8,16,68,0.0,1011,30,10,102,7,singapore
2021-05-01 15:00:00,30,27,0.0,11.6,7,65,11:30 PM,10:52 AM,06:57 AM,07:07 PM,23,35,35,30,12,6,64,0.0,1009,30,10,102,10,singapore
2021-05-01 18:00:00,30,27,0.0,11.6,7,65,11:30 PM,10:52 AM,06:57 AM,07:07 PM,22,33,33,30,17,10,66,0.0,1008,30,10,88,13,singapore
2021-05-01 21:00:00,30,27,0.0,11.6,7,65,11:30 PM,10:52 AM,06:57 AM,07:07 PM,23,30,30,27,19,9,72,0.0,1010,27,10,74,13,singapore
2021-05-02 00:00:00,30,25,0.0,6.3,7,58,No moonrise,11:54 AM,06:57 AM,07:07 PM,24,29,29,25,9,13,74,0.0,1010,25,10,72,7,singapore
2021-05-02 03:00:00,30,25,0.0,6.3,7,58,No moonrise,11:54 AM,06:57 AM,07:07 PM,24,32,32,28,4,18,76,0.0,1009,28,10,66,3,singapore
2021-05-02 06:00:00,30,25,0.0,6.3,7,58,No moonrise,11:54 AM,06:57 AM,07:07 PM,24,32,32,28,6,36,77,0.0,1009,28,10,61,5,singapore
2021-05-02 09:00:00,30,25,0.0,6.3,7,58,No moonrise,11:54 AM,06:57 AM,07:07 PM,23,33,33,29,10,79,73,0.1,1010,29,10,84,8,singapore
2021-05-02 12:00:00,30,25,0.0,6.3,7,58,No moonrise,11:54 AM,06:57 AM,07:07 PM,23,35,35,30,12,85,66,0.5,1010,30,10,98,9,singapore
2021-05-02 15:00:00,30,25,0.0,6.3,7,58,No moonrise,11:54 AM,06:57 AM,07:07 PM,23,35,35,30,15,87,66,1.0,1008,30,9,92,12,singapore
2021-05-02 18:00:00,30,25,0.0,6.3,7,58,No moonrise,11:54 AM,06:57 AM,07:07 PM,23,34,34,30,19,82,68,0.7,1007,30,9,83,14,singapore
2021-05-02 21:00:00,30,25,0.0,6.3,7,58,No moonrise,11:54 AM,06:57 AM,07:07 PM,24,33,33,29,19,61,75,0.5,1009,29,9,57,13,singapore
2021-05-03 00:00:00,31,27,0.0,7.6,6,50,12:29 AM,12:51 PM,06:57 AM,07:06 PM,24,32,32,28,16,79,77,0.6,1009,28,10,67,11,singapore
2021-05-03 03:00:00,31,27,0.0,7.6,6,50,12:29 AM,12:51 PM,06:57 AM,07:06 PM,24,31,31,28,15,71,81,2.9,1008,28,8,62,9,singapore
2021-05-03 06:00:00,31,27,0.0,7.6,6,50,12:29 AM,12:51 PM,06:57 AM,07:06 PM,24,31,31,27,16,73,82,6.7,1007,27,6,57,8,singapore
2021-05-03 09:00:00,31,27,0.0,7.6,6,50,12:29 AM,12:51 PM,06:57 AM,07:06 PM,24,32,32,28,15,78,77,6.5,1009,28,5,65,8,singapore
2021-05-03 12:00:00,31,27,0.0,7.6,6,50,12:29 AM,12:51 PM,06:57 AM,07:06 PM,23,35,35,30,12,81,66,1.6,1008,30,9,91,9,singapore
2021-05-03 15:00:00,31,27,0.0,7.6,6,50,12:29 AM,12:51 PM,06:57 AM,07:06 PM,23,35,35,31,15,80,64,1.2,1006,31,9,113,11,singapore
2021-05-03 18:00:00,31,27,0.0,7.6,6,50,12:29 AM,12:51 PM,06:57 AM,07:06 PM,23,34,34,30,18,57,69,0.3,1005,30,9,98,13,singapore
2021-05-03 21:00:00,31,27,0.0,7.6,6,50,12:29 AM,12:51 PM,06:57 AM,07:06 PM,24,31,31,27,16,7,74,0.0,1007,27,10,76,12,singapore
2021-05-04 00:00:00,30,26,0.0,6.3,7,43,01:24 AM,01:45 PM,06:56 AM,07:06 PM,24,29,29,26,8,12,76,0.0,1008,26,10,47,6,singapore
2021-05-04 03:00:00,30,26,0.0,6.3,7,43,01:24 AM,01:45 PM,06:56 AM,07:06 PM,24,32,32,28,10,17,79,0.0,1006,28,10,11,7,singapore
2021-05-04 06:00:00,30,26,0.0,6.3,7,43,01:24 AM,01:45 PM,06:56 AM,07:06 PM,24,31,31,27,10,35,81,0.1,1006,27,10,12,8,singapore
2021-05-04 09:00:00,30,26,0.0,6.3,7,43,01:24 AM,01:45 PM,06:56 AM,07:06 PM,24,33,33,29,7,78,76,0.3,1008,29,10,25,6,singapore
2021-05-04 12:00:00,30,26,0.0,6.3,7,43,01:24 AM,01:45 PM,06:56 AM,07:06 PM,23,35,35,30,8,82,67,0.3,1007,30,10,87,6,singapore
2021-05-04 15:00:00,30,26,0.0,6.3,7,43,01:24 AM,01:45 PM,06:56 AM,07:06 PM,23,35,35,30,9,77,65,0.8,1005,30,9,151,7,singapore
2021-05-04 18:00:00,30,26,0.0,6.3,7,43,01:24 AM,01:45 PM,06:56 AM,07:06 PM,24,35,35,30,9,79,68,1.1,1005,30,9,97,6,singapore
2021-05-04 21:00:00,30,26,0.0,6.3,7,43,01:24 AM,01:45 PM,06:56 AM,07:06 PM,24,33,33,29,15,56,75,0.8,1007,29,9,46,11,singapore
2021-05-05 00:00:00,31,27,0.0,8.9,6,36,02:14 AM,02:34 PM,06:56 AM,07:06 PM,24,32,32,28,18,84,80,0.5,1008,28,9,24,12,singapore
2021-05-05 03:00:00,31,27,0.0,8.9,6,36,02:14 AM,02:34 PM,06:56 AM,07:06 PM,24,31,31,27,15,67,82,0.5,1006,27,9,131,10,singapore
2021-05-05 06:00:00,31,27,0.0,8.9,6,36,02:14 AM,02:34 PM,06:56 AM,07:06 PM,24,31,31,27,10,26,82,0.0,1007,27,10,241,7,singapore
2021-05-05 09:00:00,31,27,0.0,8.9,6,36,02:14 AM,02:34 PM,06:56 AM,07:06 PM,24,32,32,28,8,29,77,0.0,1008,28,10,117,6,singapore
2021-05-05 12:00:00,31,27,0.0,8.9,6,36,02:14 AM,02:34 PM,06:56 AM,07:06 PM,23,34,34,30,8,44,67,0.1,1008,30,10,287,6,singapore
2021-05-05 15:00:00,31,27,0.0,8.9,6,36,02:14 AM,02:34 PM,06:56 AM,07:06 PM,23,35,35,31,7,78,64,0.5,1006,31,9,195,6,singapore
2021-05-05 18:00:00,31,27,0.0,8.9,6,36,02:14 AM,02:34 PM,06:56 AM,07:06 PM,23,34,34,30,4,75,69,1.1,1006,30,10,136,3,singapore
2021-05-05 21:00:00,31,27,0.0,8.9,6,36,02:14 AM,02:34 PM,06:56 AM,07:06 PM,24,33,33,29,8,57,74,1.1,1008,29,10,27,5,singapore
2021-05-06 00:00:00,30,27,0.0,6.3,6,29,03:01 AM,03:20 PM,06:56 AM,07:06 PM,24,32,32,28,14,77,78,0.7,1009,28,9,30,10,singapore
2021-05-06 03:00:00,30,27,0.0,6.3,6,29,03:01 AM,03:20 PM,06:56 AM,07:06 PM,24,31,31,27,12,82,82,0.6,1007,27,9,123,9,singapore
2021-05-06 06:00:00,30,27,0.0,6.3,6,29,03:01 AM,03:20 PM,06:56 AM,07:06 PM,24,31,31,27,7,79,82,0.7,1008,27,9,344,5,singapore
2021-05-06 09:00:00,30,27,0.0,6.3,6,29,03:01 AM,03:20 PM,06:56 AM,07:06 PM,24,32,32,28,4,84,76,0.7,1010,28,9,276,3,singapore
2021-05-06 12:00:00,30,27,0.0,6.3,6,29,03:01 AM,03:20 PM,06:56 AM,07:06 PM,23,34,34,30,4,87,67,0.3,1010,30,9,136,4,singapore
2021-05-06 15:00:00,30,27,0.0,6.3,6,29,03:01 AM,03:20 PM,06:56 AM,07:06 PM,23,34,34,30,9,84,66,0.4,1008,30,9,166,7,singapore
2021-05-06 18:00:00,30,27,0.0,6.3,6,29,03:01 AM,03:20 PM,06:56 AM,07:06 PM,23,34,34,30,8,79,68,0.1,1007,30,10,145,7,singapore
2021-05-06 21:00:00,30,27,0.0,6.3,6,29,03:01 AM,03:20 PM,06:56 AM,07:06 PM,23,33,33,29,6,79,71,0.1,1009,29,10,104,4,singapore
2021-05-07 00:00:00,30,27,0.0,6.3,7,21,03:44 AM,04:03 PM,06:56 AM,07:06 PM,23,31,31,28,12,41,77,0.0,1010,28,10,66,8,singapore
2021-05-07 03:00:00,30,27,0.0,6.3,7,21,03:44 AM,04:03 PM,06:56 AM,07:06 PM,23,31,31,28,9,51,78,0.0,1009,28,10,32,6,singapore
2021-05-07 06:00:00,30,27,0.0,6.3,7,21,03:44 AM,04:03 PM,06:56 AM,07:06 PM,23,31,31,27,6,86,80,0.4,1009,27,10,120,4,singapore
2021-05-07 09:00:00,30,27,0.0,6.3,7,21,03:44 AM,04:03 PM,06:56 AM,07:06 PM,23,32,32,28,4,82,76,0.7,1010,28,9,304,3,singapore
